0.0452381,2,20,4,14
0.047619,2,21,4,14
0.0535714,2,24,2,14
0.0952381,3,14,26,3
0.0375,2,16,7,15
0.0411765,2,17,2,15
0.0444444,2,18,7,15
0.05,2,20,7,15
0.052381,2,21,2,15
0.0583333,2,24,1,15
0.1,3,15,26,3
0.0453431,2,17,1,16
0.0486111,2,18,3,16
0.0541667,2,20,2,16
0.0565476,2,21,1,16
0.104167,3,16,7,3
0.0611111,2,20,1,18
0.0634921,2,21,1,18
0.111111,3,18,2,3
0.0690476,2,21,1,20
0.116667,3,20,1,3
0.166667,4,3,1591,2
0.00238095,2,21,67,5
0.00454545,2,22,22,5
0.00652174,2,23,11,5
0.00833333,2,24,31,5
0.01,2,25,12,5
0.0115385,2,26,12,5
0.012963,2,27,8,5
0.0142857,2,28,13,5
0.0155172,2,29,3,5
0.0166667,2,30,22,5
0.0177419,2,31,2,5
0.01875,2,32,8,5
0.019697,2,33,6,5
0.0205882,2,34,4,5
0.0214286,2,35,12,5
0.0222222,2,36,7,5
0.022973,2,37,2,5
0.0236842,2,38,3,5
0.024359,2,39,4,5
0.025,2,40,10,5
0.0261905,2,42,4,5
0.0272727,2,44,3,5
0.0277778,2,45,5,5
0.0291667,2,48,1,5
0.03,2,50,1,5
0.0318182,2,55,1,5
0.05,3,5,274,4
0.00641026,2,13,22,6
0.0119048,2,14,22,6
0.0166667,2,15,22,6
0.0208333,2,16,13,6
0.0245098,2,17,6,6
0.0277778,2,18,12,6
0.0307018,2,19,4,6
0.0333333,2,20,13,6
0.0357143,2,21,7,6
0.0378788,2,22,6,6
0.0416667,2,24,10,6
0.0433333,2,25,1,6
0.0448718,2,26,1,6
0.0462963,2,27,1,6
0.047619,2,28,1,6
0.05,2,30,1,6
0.0833333,3,6,142,4
0.00714286,2,10,22,7
0.0162338,2,11,6,7
0.0238095,2,12,13,7
0.0302198,2,13,2,7
0.0357143,2,14,7,7
0.0404762,2,15,5,7
0.0446429,2,16,3,7
0.0483193,2,17,1,7
0.0515873,2,18,4,7
0.0571429,2,20,2,7
0.0595238,2,21,2,7
0.107143,3,7,67,4
0.0138889,2,9,17,8
0.025,2,10,10,8
0.0340909,2,11,5,8
0.0416667,2,12,10,8
0.0480769,2,13,3,8
0.0535714,2,14,6,8
0.0583333,2,15,4,8
0.0625,2,16,4,8
0.0694444,2,18,1,8
0.075,2,20,1,8
0.077381,2,21,1,8
0.125,3,8,62,4
0.0388889,2,10,7,9
0.0479798,2,11,2,9
0.0555556,2,12,7,9
0.0619658,2,13,1,9
0.0674603,2,14,2,9
0.0722222,2,15,2,9
0.0763889,2,16,1,9
0.0833333,2,18,2,9
0.138889,3,9,24,4
0.0590909,2,11,2,10
0.0666667,2,12,4,10
0.0730769,2,13,1,10
0.0785714,2,14,2,10
0.0833333,2,15,4,10
0.15,3,10,13,4
0.0757576,2,12,3,11
0.159091,3,11,3,4
0.0952381,2,14,1,12
0.166667,3,12,1,4
0.25,4,4,586,2
0.00833333,2,8,31,6
0.0222222,2,9,7,6
0.0333333,2,10,13,6
0.0424242,2,11,2,6
0.05,2,12,7,6
0.0564103,2,13,2,6
0.0619048,2,14,3,6
0.0666667,2,15,4,6
0.0708333,2,16,1,6
0.0777778,2,18,1,6
0.0833333,2,20,1,6
0.133333,3,6,72,5
0.0321429,2,8,5,7
0.0460317,2,9,1,7
0.0571429,2,10,4,7
0.0738095,2,12,3,7
0.0857143,2,14,1,7
0.157143,3,7,14,5
0.0638889,2,9,4,8
0.075,2,10,5,8
0.0840909,2,11,1,8
0.0916667,2,12,2,8
0.175,3,8,12,5
0.0888889,2,10,3,9
0.105556,2,12,1,9
0.188889,3,9,4,5
0.116667,2,12,1,10
0.2,3,10,1,5
0.3,4,5,103,2
0.0654762,2,8,3,7
0.0793651,2,9,2,7
0.0904762,2,10,2,7
0.107143,2,12,1,7
0.190476,3,7,8,6
0.0972222,2,9,2,8
0.108333,2,10,2,8
0.208333,3,8,4,6
0.122222,2,10,1,9
0.222222,3,9,1,6
0.333333,4,6,13,2
